"Sage Pay Fraud Report", "Sage Pay Reporte de Fraude"
"Delete", "Borrar"
"A secure Sage Pay iframe will open for you to input credit card details.", "Se abrirá una página segura de Sage Pay para que ingreses los datos de tu tarjeta."
"is a Sage Pay approved partner","is a Sage Pay approved partner"
"Get a Sage Pay Account Now!","Get a Sage Pay Account Now!"
"Submit a ticket","Submit a ticket"
"Email us","Email us"
"Subscribe to our newsletter","Subscribe to our newsletter"
